id,nome,squadra,ruolo_classico,ruoli_mantra,is_portiere,giudizio,pct_min,pct_max,pct_display,motivazione,corretto,trappola_assoluta,trappola_nota,occasione_regalo,occasione_nota,quotazione_attuale,fvm,non_in_listone
7628,Sierro,Parma,C,M;C,False,nessun_consiglio,,,,Nessun consiglio — valutazione libera,False,False,,False,,1.0,1.0,False
6229,Tourè E.,Parma,A,Pc,False,evita,,,—,"""Bilal Touré"", troppo caro (~10cr)",True,False,,False,,11.0,34.0,False
7235,Troilo,Parma,D,Dc,False,prendi,0.16666666666666669,0.16666666666666669,1cr,occhio palle inattive,False,False,,True,coppia con Diego Carlos,4.0,14.0,False
5307,Valenti,Parma,D,Dc,False,nessun_consiglio,,,,Nessun consiglio — valutazione libera,False,False,,False,,4.0,10.0,False
5862,Valeri,Parma,D,Ds;E,False,nessun_consiglio,,,,Nessun consiglio — valutazione libera,False,False,,False,,9.0,22.0,False
4705,Balerdi,Roma,D,Dc,False,prendi,0.16666666666666669,0.16666666666666669,1cr,,False,False,,False,,6.0,11.0,False
6572,Castro S.,Roma,A,Pc,False,nessun_consiglio,,,,Nessun consiglio — valutazione libera,False,False,,False,,14.0,70.0,False
779,Cristante,Roma,C,M;C,False,evita,,,—,evitare entrambi,False,False,,False,,9.0,29.0,False
7048,De Marzi,Roma,P,,True,nessun_consiglio,,,,Nessun consiglio — valutazione libera,False,False,,False,,1.0,1.0,False
22,De Roon,Roma,C,M;C,False,nessun_consiglio,,,,Nessun consiglio — valutazione libera,False,False,,False,,3.0,10.0,False
309,Dybala,Roma,A,A,False,solo_sotto,12.0,13.0,12-13% (72-78cr),"non oltre 13%, mai 14%",False,False,,False,,16.0,110.0,False
6631,Ghilardi,Roma,D,Dc,False,nessun_consiglio,,,,Nessun consiglio — valutazione libera,False,False,,False,,5.0,10.0,False
610,Gollini,Roma,P,,True,nessun_consiglio,,,,Nessun consiglio — valutazione libera,False,False,,False,,1.0,1.0,False
4807,Hermoso,Roma,D,Dc,False,nessun_consiglio,,,,Nessun consiglio — valutazione libera,False,False,,False,,12.0,35.0,False
5589,Konè M.,Roma,C,M;C,False,evita,,,—,evitare entrambi,False,False,,False,,10.0,38.0,False
7529,Koulierakis,Roma,D,Dc,False,nessun_consiglio,,,,Nessun consiglio — valutazione libera,False,False,,False,,8.0,15.0,False
7599,Lulli,Roma,D,E,False,nessun_consiglio,,,,Nessun consiglio — valutazione libera,False,False,,False,,3.0,10.0,False
5585,Malen,Roma,A,Pc,False,nessun_consiglio,,,,Nessun consiglio — valutazione libera,False,False,,False,,37.0,445.0,False
2296,Mancini,Roma,D,Dc,False,prendi,4.0,5.0,4-5% (24-30cr),preferito a Bremer,False,False,,True,4-5% (24-30cr),15.0,50.0,False
4998,Molina N.,Roma,D,E,False,solo_sotto,7.0,7.0,7% (42cr),"meglio di Wesley, ma al limite",False,False,,False,,18.0,71.0,False
7556,Mora,Roma,C,T,False,solo_sotto,6.0,6.0,"max 6% (36cr) (8,5% (51cr) mai)",troppa concorrenza — non è della Juventus,True,False,,False,,20.0,100.0,False
4317,N'Dicka,Roma,D,Dc,False,evita,,,—,preferire Kalulu/Rrahmani,False,False,,False,,12.0,41.0,False
530,Pellegrini Lo.,Roma,C,C;T,False,nessun_consiglio,,,,Nessun consiglio — valutazione libera,False,False,,False,,9.0,20.0,False
6190,Pisilli,Roma,C,C,False,prendi,1.0,1.0,1% (6cr),al loro posto,False,False,,True,1% (6cr),7.0,19.0,False
6986,Rensch,Roma,D,B;Dd;E,False,prendi,0.16666666666666669,0.16666666666666669,1cr,,False,False,,False,,4.0,14.0,False
5734,Soulè,Roma,A,A,False,nessun_consiglio,,,,Nessun consiglio — valutazione libera,False,False,,False,,15.0,54.0,False
5841,Svilar,Roma,P,,True,prendi,11.0,11.0,11% (66cr),seconda scelta assoluta,False,False,,True,11% (66cr),18.0,83.0,False
7181,Wesley,Roma,D,E,False,evita,,,—,mai 9%,False,True,9% (54cr),False,,18.0,95.0,False
6677,Adzic,Sassuolo,C,C;T,False,nessun_consiglio,,,,Nessun consiglio — valutazione libera,False,False,,False,,7.0,16.0,False
7036,Bakola,Sassuolo,C,C;T,False,nessun_consiglio,,,,Nessun consiglio — valutazione libera,False,False,,False,,6.0,14.0,False
531,Berardi,Sassuolo,A,A,False,prendi,9.0,9.0,9% (54cr),grande opportunità se sta bene,False,False,,True,9% (54cr),19.0,108.0,False
6219,Boloca,Sassuolo,C,M;C,False,prendi,0.16666666666666669,0.16666666666666669,1cr,grande intuizione — rientro 30/09,False,False,,True,"1cr, rientro 30/09",1.0,5.0,False
7347,Bowie,Sassuolo,A,Pc,False,prendi,2.0,2.0,2% (12cr),"titolare centrale (""Bowe"" nel video)",True,False,,True,2% (12cr),10.0,32.0,False
4147,Caleta-Car,Sassuolo,D,Dc,False,nessun_consiglio,,,,Nessun consiglio — valutazione libera,False,False,,False,,6.0,11.0,False
6985,Candè,Sassuolo,D,Ds;Dc,False,nessun_consiglio,,,,Nessun consiglio — valutazione libera,False,False,,False,,2.0,7.0,False
7573,Cinquegrano,Sassuolo,D,Dd;E,False,nessun_consiglio,,,,Nessun consiglio — valutazione libera,False,False,,False,,4.0,4.0,False
5851,Doig,Sassuolo,D,Ds;E,False,nessun_consiglio,,,,Nessun consiglio — valutazione libera,False,False,,False,,7.0,10.0,False
6895,Dominguez B.,Sassuolo,C,W;A,False,nessun_consiglio,,,,Nessun consiglio — valutazione libera,False,False,,False,,3.0,12.0,False
4463,Esposito Se.,Sassuolo,A,A,False,solo_sotto,3.0,4.0,3-4% (18-24cr),seconda scelta dopo Bowie,False,False,,False,,12.0,35.0,False
6672,Idzes,Sassuolo,D,Dc,False,da_verificare,0.16666666666666669,0.16666666666666669,1cr,"non trovato nel listone Venezia — verifica tu (nota: la guida lo indicava a Venezia, nel listone risulta a Sassuolo)",False,False,,False,,7.0,19.0,False
6717,Konè I.,Sassuolo,C,C,False,nessun_consiglio,,,,Nessun consiglio — valutazione libera,False,False,,False,,8.0,20.0,False
6060,Laurientè,Sassuolo,A,A,False,evita,4.0,4.0,4% (24cr),mai 6%,False,False,,False,,15.0,80.0,False
7564,Leysen F.,Sassuolo,D,Ds;Dc,False,nessun_consiglio,,,,Nessun consiglio — valutazione libera,False,False,,False,,6.0,12.0,False
6246,Lipani,Sassuolo,C,M;C,False,nessun_consiglio,,,,Nessun consiglio — valutazione libera,False,False,,False,,2.0,5.0,False
2528,Matic,Sassuolo,C,M;C,False,nessun_consiglio,,,,Nessun consiglio — valutazione libera,False,False,,False,,6.0,15.0,False
4236,Muric,Sassuolo,P,,True,nessun_consiglio,,,,Nessun consiglio — valutazione libera,False,False,,False,,7.0,15.0,False
7329,Obrador,Sassuolo,D,Ds;E,False,prendi,0.16666666666666669,0.16666666666666669,1cr,alla lunga sarà titolare,False,False,,False,,6.0,13.0,False
7154,Odenthal,Sassuolo,D,Dc,False,nessun_consiglio,,,,Nessun consiglio — valutazione libera,False,False,,False,,3.0,8.0,False
7156,Pieragnolo,Sassuolo,D,Ds;E,False,nessun_consiglio,,,,Nessun consiglio — valutazione libera,False,False,,False,,1.0,1.0,False
4518,Russo A.,Sassuolo,P,,True,nessun_consiglio,,,,Nessun consiglio — valutazione libera,False,False,,False,,1.0,1.0,False
2127,Satalino,Sassuolo,P,,True,nessun_consiglio,,,,Nessun consiglio — valutazione libera,False,False,,False,,1.0,1.0,False
6024,Sulemana I.,Sassuolo,C,M;C,False,nessun_consiglio,,,,Nessun consiglio — valutazione libera,False,False,,False,,3.0,7.0,False
5844,Thorstvedt,Sassuolo,C,C;T,False,nessun_consiglio,,,,Nessun consiglio — valutazione libera,False,False,,False,,10.0,33.0,False
4867,Turati,Sassuolo,P,,True,nessun_consiglio,,,,Nessun consiglio — valutazione libera,False,False,,False,,1.0,1.0,False
6896,Van Der Brempt,Sassuolo,D,Dd;E,False,nessun_consiglio,,,,Nessun consiglio — valutazione libera,False,False,,False,,1.0,11.0,False
5735,Volpato,Sassuolo,C,W;T,False,nessun_consiglio,,,,Nessun consiglio — valutazione libera,False,False,,False,,9.0,25.0,False
4374,Walukiewicz,Sassuolo,D,Dd;Dc,False,nessun_consiglio,,,,Nessun consiglio — valutazione libera,False,False,,False,,3.0,10.0,False
7183,Aboukhlal,Torino,C,W;A,False,nessun_consiglio,,,,Nessun consiglio — valutazione libera,False,False,,False,,3.0,5.0,False
6646,Adams C.,Torino,A,A,False,nessun_consiglio,,,,Nessun consiglio — valutazione libera,False,False,,False,,12.0,31.0,False
NA-anjorin,Anjorin,Torino,C,,False,ceduto,1.0,1.0,1% (6cr),"titolare — CEDUTO: risulta tra i giocatori ceduti/non più in Serie A 2026/27, non disponibile in asta.",False,False,,False,,,,True
7220,Belghali,Torino,D,Dd;E,False,nessun_consiglio,,,,Nessun consiglio — valutazione libera,False,False,,False,,8.0,18.0,False
252,Biraghi,Torino,D,B;Ds;E,False,prendi,1.0,1.0,1% (6cr),preferito a Fortini,False,False,,False,,1.0,5.0,False
7624,Braganca,Torino,C,C,False,nessun_consiglio,,,,Nessun consiglio — valutazione libera,False,False,,False,,6.0,19.0,False
7060,Cacciamani,Torino,C,E;W,False,nessun_consiglio,,,,Nessun consiglio — valutazione libera,False,False,,False,,6.0,28.0,False
5888,Casadei,Torino,C,C;T,False,prendi,,,—,preferito a Mandragora,False,False,,False,,9.0,23.0,False
6642,Coco,Torino,D,Dc,False,nessun_consiglio,,,,Nessun consiglio — valutazione libera,False,False,,False,,7.0,14.0,False
7526,Comert,Torino,D,Dc,False,nessun_consiglio,,,,Nessun consiglio — valutazione libera,False,False,,False,,5.0,14.0,False
6495,Comuzzo,Torino,D,Dc,False,nessun_consiglio,,,,Nessun consiglio — valutazione libera,False,False,,False,,8.0,13.0,False
7535,Fitz-Jim,Torino,C,M;C,False,nessun_consiglio,,,,Nessun consiglio — valutazione libera,False,False,,False,,6.0,18.0,False
7069,Fortini,Torino,D,E,False,nessun_consiglio,,,,Nessun consiglio — valutazione libera,False,False,,False,,6.0,12.0,False
6170,Gineitis,Torino,C,M;C,False,nessun_consiglio,,,,Nessun consiglio — valutazione libera,False,False,,False,,5.0,12.0,False
6005,Ilkhan,Torino,C,M;C,False,nessun_consiglio,,,,Nessun consiglio — valutazione libera,False,False,,False,,4.0,8.0,False
5010,Ismajli,Torino,D,Dc,False,nessun_consiglio,,,,Nessun consiglio — valutazione libera,False,False,,False,,8.0,13.0,False
NA-israel,Israel,Torino,P,,True,da_verificare,,,—,"non trovato nel listone Torino (portieri: Perri, Mascardi, Paleari, Siviero) — NON TROVATO NEL LISTONE, verifica tu (nome incerto o refuso).",False,False,,False,,,,True
7349,Kulenovic,Torino,A,Pc,False,nessun_consiglio,,,,Nessun consiglio — valutazione libera,False,False,,False,,4.0,7.0,False
1933,Mandragora,Torino,C,C,False,nessun_consiglio,,,,Nessun consiglio — valutazione libera,False,False,,False,,10.0,35.0,False
7457,Mascardi,Torino,P,,True,nessun_consiglio,,,,Nessun consiglio — valutazione libera,False,False,,False,,1.0,5.0,False
6218,Oristanio,Torino,C,W;T,False,nessun_consiglio,,,,Nessun consiglio — valutazione libera,False,False,,False,,6.0,12.0,False
5751,Patterson,Torino,D,Dd;E,False,nessun_consiglio,,,,Nessun consiglio — valutazione libera,False,False,,False,,5.0,12.0,False
6534,Perri,Torino,P,,True,nessun_consiglio,,,,Nessun consiglio — valutazione libera,False,False,,False,,9.0,23.0,False
2169,Rodriguez R.,Torino,D,B;Ds;E,False,nessun_consiglio,,,,Nessun consiglio — valutazione libera,False,False,,False,,5.0,12.0,False
2061,Simeone,Torino,A,Pc,False,prendi,10.0,10.0,10% (60cr),"garanzia, sceso di prezzo",False,False,,True,coppia con Vlasic,14.0,74.0,False
7363,Siviero,Torino,P,,True,nessun_consiglio,,,,Nessun consiglio — valutazione libera,False,False,,False,,1.0,1.0,False
5687,Vlasic,Torino,C,T,False,prendi,6.0,6.0,6% (36cr),garanzia,False,False,,True,coppia con Simeone,13.0,65.0,False
608,Zapata D.,Torino,A,Pc,False,nessun_consiglio,,,,Nessun consiglio — valutazione libera,False,False,,False,,6.0,12.0,False
6021,Abankwah,Udinese,D,Dd;Dc,False,nessun_consiglio,,,,Nessun consiglio — valutazione libera,False,False,,False,,3.0,10.0,False
7312,Arizala,Udinese,D,Ds;E,False,nessun_consiglio,,,,Nessun consiglio — valutazione libera,False,False,,False,,3.0,8.0,False
7161,Bayo V.,Udinese,A,Pc,False,nessun_consiglio,,,,Nessun consiglio — valutazione libera,False,False,,False,,1.0,3.0,False
5820,Bertola,Udinese,D,Dd;Ds;Dc,False,nessun_consiglio,,,,Nessun consiglio — valutazione libera,False,False,,False,,4.0,10.0,False
7418,Chakvetadze,Udinese,C,W;T,False,nessun_consiglio,,,,Nessun consiglio — valutazione libera,False,False,,False,,1.0,6.0,False
5637,Davis K.,Udinese,A,Pc,False,prendi,12.0,12.0,12% (72cr),"rigorista, punto fermo",False,False,,True,12% (72cr),19.0,113.0,False
5994,Ebosse,Udinese,D,Ds;Dc,False,nessun_consiglio,,,,Nessun consiglio — valutazione libera,False,False,,False,,3.0,5.0,False
6684,Ekkelenkamp,Udinese,C,C;T,False,prendi,4.0,4.0,4% (24cr),più bonus di Zaccagni/De Bruyne,True,False,,True,4% (24cr),12.0,57.0,False
7272,Gueye,Udinese,A,Pc,False,nessun_consiglio,,,,Nessun consiglio — valutazione libera,False,False,,False,,4.0,7.0,False
7092,Jovanovic,Udinese,C,W;T,False,nessun_consiglio,,,,Nessun consiglio — valutazione libera,False,False,,False,,2.0,5.0,False
4263,Kabasele,Udinese,D,Dc,False,prendi,0.16666666666666669,0.16666666666666669,1cr,,False,False,,False,,4.0,12.0,False
5555,Kamara H.,Udinese,D,Ds;E,False,evita,,,—,sopravvalutato,False,False,,False,,10.0,12.0,False
6680,Karlstrom,Udinese,C,M;C,False,nessun_consiglio,,,,Nessun consiglio — valutazione libera,False,False,,False,,8.0,20.0,False
7208,Miller L.,Udinese,C,M;C,False,nessun_consiglio,,,,Nessun consiglio — valutazione libera,False,False,,False,,4.0,12.0,False
7611,Mrozek,Udinese,P,,True,nessun_consiglio,,,,Nessun consiglio — valutazione libera,False,False,,False,,1.0,1.0,False
6462,Okoye,Udinese,P,,True,prendi,3.0,3.0,3% (18cr),ottima coppia low cost,False,False,,False,,9.0,28.0,False
543,Padelli,Udinese,P,,True,nessun_consiglio,,,,Nessun consiglio — valutazione libera,False,False,,False,,1.0,1.0,False
6925,Palma,Udinese,D,Dc,False,nessun_consiglio,,,,Nessun consiglio — valutazione libera,False,False,,False,,2.0,11.0,False
7198,Piotrowski,Udinese,C,M;C,False,nessun_consiglio,,,,Nessun consiglio — valutazione libera,False,False,,False,,6.0,14.0,False
6956,Solet,Udinese,D,Dc,False,evita,,,—,"mai 5,8%, troppo caro",False,True,"5,8% (35cr)",False,,13.0,40.0,False
6783,Unai Gomez,Udinese,C,T,False,nessun_consiglio,,,,Nessun consiglio — valutazione libera,False,False,,False,,6.0,14.0,False
4994,Vojvoda,Udinese,D,Dd;E,False,prendi,1.0,1.0,1% (6cr),al posto di Kamara,True,False,,False,,9.0,19.0,False
2766,Zaniolo,Udinese,C,T;A,False,prendi,6.0,6.0,6% (36cr),"prima scelta — rientro ~10/10, solo qui, non alla Lazio",True,False,,True,"6% (36cr), Udinese, rientro atteso ~10/10",17.0,75.0,False
5527,Zanoli,Udinese,D,Dd;E,False,nessun_consiglio,,,,Nessun consiglio — valutazione libera,False,False,,False,,3.0,10.0,False
6212,Zarraga,Udinese,C,M;C,False,nessun_consiglio,,,,Nessun consiglio — valutazione libera,False,False,,False,,2.0,4.0,False
7484,Adams A.,Venezia,A,Pc,False,prendi,2.0,2.0,2% (12cr),"""il Bisonte"", titolare indiscusso",False,False,,True,coppia con Busio e Basic,11.0,33.0,False
4387,Adorante,Venezia,A,Pc,False,nessun_consiglio,,,,Nessun consiglio — valutazione libera,False,False,,False,,4.0,5.0,False
5674,Basic,Venezia,C,M;C,False,prendi,,,—,sottovalutato,False,False,,True,coppia con Busio e Adams A.,6.0,19.0,False
7253,Bella-Kotchap,Venezia,D,Dc,False,nessun_consiglio,,,,Nessun consiglio — valutazione libera,False,False,,False,,5.0,13.0,False
5507,Busio,Venezia,C,M;C,False,prendi,,,—,batte rigori e palle inattive,False,False,,True,coppia con Basic e Adams A.,6.0,14.0,False
4845,Correia T.,Venezia,D,Dd;Ds;E,False,nessun_consiglio,,,,Nessun consiglio — valutazione libera,False,False,,False,,5.0,12.0,False
7481,Dagasso,Venezia,C,C,False,nessun_consiglio,,,,Nessun consiglio — valutazione libera,False,False,,False,,1.0,1.0,False
526,Duncan,Venezia,C,C,False,nessun_consiglio,,,,Nessun consiglio — valutazione libera,False,False,,False,,1.0,4.0,False
7232,Fernandez T.,Venezia,C,T;A,False,nessun_consiglio,,,,Nessun consiglio — valutazione libera,False,False,,False,,4.0,8.0,False
7478,Franjic,Venezia,D,B;Ds;E,False,nessun_consiglio,,,,Nessun consiglio — valutazione libera,False,False,,False,,2.0,7.0,False
7454,Gomes,Venezia,D,Ds;Dc,False,nessun_consiglio,,,,Nessun consiglio — valutazione libera,False,False,,False,,1.0,1.0,False
6671,Grandi,Venezia,P,,True,nessun_consiglio,,,,Nessun consiglio — valutazione libera,False,False,,False,,1.0,1.0,False
6821,Hainaut,Venezia,D,Dd;E,False,nessun_consiglio,,,,Nessun consiglio — valutazione libera,False,False,,False,,5.0,12.0,False
7538,Halhal,Venezia,D,Dc,False,nessun_consiglio,,,,Nessun consiglio — valutazione libera,False,False,,False,,3.0,10.0,False
5695,Haps,Venezia,D,Ds;E,False,nessun_consiglio,,,,Nessun consiglio — valutazione libera,False,False,,False,,5.0,10.0,False
5872,Helgason,Venezia,C,C;T,False,nessun_consiglio,,,,Nessun consiglio — valutazione libera,False,False,,False,,2.0,3.0,False
256,Juan Jesus,Venezia,D,Ds;Dc,False,nessun_consiglio,,,,Nessun consiglio — valutazione libera,False,False,,False,,4.0,10.0,False
7482,Lauberbach,Venezia,A,Pc,False,nessun_consiglio,,,,Nessun consiglio — valutazione libera,False,False,,False,,2.0,1.0,False
7408,Lisman,Venezia,A,W;A,False,nessun_consiglio,,,,Nessun consiglio — valutazione libera,False,False,,False,,1.0,1.0,False
5481,Mazzocchi,Venezia,D,Dd;Ds;E,False,nessun_consiglio,,,,Nessun consiglio — valutazione libera,False,False,,False,,1.0,10.0,False
4957,Montipò,Venezia,P,,True,nessun_consiglio,,,,Nessun consiglio — valutazione libera,False,False,,False,,1.0,1.0,False
6890,Moreno M.,Venezia,D,Dc,False,nessun_consiglio,,,,Nessun consiglio — valutazione libera,False,False,,False,,4.0,6.0,False
6994,Perez K.,Venezia,C,C;T,False,nessun_consiglio,,,,Nessun consiglio — valutazione libera,False,False,,False,,5.0,15.0,False
7531,Pozzi,Venezia,P,,True,nessun_consiglio,,,,Nessun consiglio — valutazione libera,False,False,,False,,1.0,1.0,False
7449,Rrahmani Al.,Venezia,A,Pc,False,nessun_consiglio,,,,Nessun consiglio — valutazione libera,False,False,,False,,7.0,12.0,False
6681,Sagrado,Venezia,D,Dd;E,False,nessun_consiglio,,,,Nessun consiglio — valutazione libera,False,False,,False,,4.0,4.0,False
6892,Schingtienne,Venezia,D,Dc,False,nessun_consiglio,,,,Nessun consiglio — valutazione libera,False,False,,False,,3.0,10.0,False
5319,Sohm,Venezia,C,C,False,nessun_consiglio,,,,Nessun consiglio — valutazione libera,False,False,,False,,5.0,11.0,False
6248,Stankovic F.,Venezia,P,,True,nessun_consiglio,,,,Nessun consiglio — valutazione libera,False,False,,False,,6.0,11.0,False
6673,Sverko,Venezia,D,Ds;Dc,False,prendi,0.16666666666666669,0.16666666666666669,1cr,buona scelta low cost — rientro 17/10,False,False,,False,,2.0,7.0,False
6904,Yeboah J.,Venezia,A,A,False,solo_sotto,1.0,1.0,1% (6cr),alternativa a basso prezzo,False,False,,False,,10.0,30.0,False
